start_time,end_time,target_price,settled_as
2024-07-24T06:20:00+0530,2024-07-24T06:30:00+0530,65830.0,No
2024-07-24T06:25:00+0530,2024-07-24T06:35:00+0530,65818.0,Yes
2024-07-24T06:30:00+0530,2024-07-24T06:40:00+0530,65784.7,Yes
2024-07-24T06:35:00+0530,2024-07-24T06:45:00+0530,65956.01,No
2024-07-24T06:40:00+0530,2024-07-24T06:50:00+0530,65880.01,Yes
2024-07-24T06:45:00+0530,2024-07-24T06:55:00+0530,65872.0,Yes
2024-07-24T06:50:00+0530,2024-07-24T07:00:00+0530,65909.99,Yes
2024-07-24T06:55:00+0530,2024-07-24T07:05:00+0530,65988.37,Yes
2024-07-24T07:00:00+0530,2024-07-24T07:10:00+0530,66010.0,No
2024-07-24T07:05:00+0530,2024-07-24T07:15:00+0530,66009.99,No
2024-07-24T07:10:00+0530,2024-07-24T07:20:00+0530,65940.0,No
2024-07-24T07:15:00+0530,2024-07-24T07:25:00+0530,65830.0,No
2024-07-24T07:20:00+0530,2024-07-24T07:30:00+0530,65638.01,Yes
2024-07-24T07:25:00+0530,2024-07-24T07:35:00+0530,65699.22,No
2024-07-24T07:30:00+0530,2024-07-24T07:40:00+0530,65666.01,No
2024-07-24T07:35:00+0530,2024-07-24T07:45:00+0530,65541.05,Yes
2024-07-24T07:40:00+0530,2024-07-24T07:50:00+0530,65604.01,No
2024-07-24T07:45:00+0530,2024-07-24T07:55:00+0530,65556.0,No
2024-07-24T07:50:00+0530,2024-07-24T08:00:00+0530,65550.21,No
2024-07-24T07:55:00+0530,2024-07-24T08:05:00+0530,65498.01,Yes
2024-07-24T08:00:00+0530,2024-07-24T08:10:00+0530,65540.01,Yes
2024-07-24T08:05:00+0530,2024-07-24T08:15:00+0530,65705.43,Yes
2024-07-24T08:10:00+0530,2024-07-24T08:20:00+0530,65692.45,No
2024-07-24T08:15:00+0530,2024-07-24T08:25:00+0530,65729.5,Yes
2024-07-24T08:20:00+0530,2024-07-24T08:30:00+0530,65690.19,Yes
2024-07-24T08:25:00+0530,2024-07-24T08:35:00+0530,65789.93,Yes
2024-07-24T08:30:00+0530,2024-07-24T08:40:00+0530,65878.16,No
2024-07-24T08:35:00+0530,2024-07-24T08:45:00+0530,65860.0,Yes
2024-07-24T08:40:00+0530,2024-07-24T08:50:00+0530,65830.0,Yes
2024-07-24T08:45:00+0530,2024-07-24T08:55:00+0530,65936.0,Yes
2024-07-24T08:50:00+0530,2024-07-24T09:00:00+0530,65960.0,Yes
2024-07-24T08:55:00+0530,2024-07-24T09:05:00+0530,65983.76,Yes
2024-07-24T09:00:00+0530,2024-07-24T09:10:00+0530,66006.0,Yes
2024-07-24T09:05:00+0530,2024-07-24T09:15:00+0530,65984.01,Yes
2024-07-24T09:10:00+0530,2024-07-24T09:20:00+0530,66013.3,Yes
2024-07-24T09:15:00+0530,2024-07-24T09:25:00+0530,66107.16,No
2024-07-24T09:20:00+0530,2024-07-24T09:30:00+0530,66040.46,Yes
2024-07-24T09:25:00+0530,2024-07-24T09:35:00+0530,66042.0,No
2024-07-24T09:30:00+0530,2024-07-24T09:40:00+0530,66052.71,No
2024-07-24T09:35:00+0530,2024-07-24T09:45:00+0530,66003.6,No
2024-07-24T09:40:00+0530,2024-07-24T09:50:00+0530,65934.25,No
2024-07-24T09:45:00+0530,2024-07-24T09:55:00+0530,65946.31,No
2024-07-24T09:50:00+0530,2024-07-24T10:00:00+0530,65929.99,Yes
2024-07-24T09:55:00+0530,2024-07-24T10:05:00+0530,65936.01,Yes
2024-07-24T10:00:00+0530,2024-07-24T10:10:00+0530,65936.0,Yes
2024-07-24T10:05:00+0530,2024-07-24T10:15:00+0530,66008.0,No
2024-07-24T10:10:00+0530,2024-07-24T10:20:00+0530,65958.0,No
2024-07-24T10:15:00+0530,2024-07-24T10:25:00+0530,65834.0,Yes
2024-07-24T10:20:00+0530,2024-07-24T10:30:00+0530,65857.35,Yes
2024-07-24T10:25:00+0530,2024-07-24T10:35:00+0530,65848.0,No
2024-07-24T10:30:00+0530,2024-07-24T10:40:00+0530,65860.01,No
2024-07-24T10:35:00+0530,2024-07-24T10:45:00+0530,65817.42,No
2024-07-24T10:40:00+0530,2024-07-24T10:50:00+0530,65820.0,No
2024-07-24T10:45:00+0530,2024-07-24T10:55:00+0530,65787.41,No
2024-07-24T10:50:00+0530,2024-07-24T11:00:00+0530,65724.04,No
2024-07-24T10:55:00+0530,2024-07-24T11:05:00+0530,65677.67,Yes
2024-07-24T11:00:00+0530,2024-07-24T11:10:00+0530,65650.0,Yes
2024-07-24T11:05:00+0530,2024-07-24T11:15:00+0530,65746.74,No
2024-07-24T11:10:00+0530,2024-07-24T11:20:00+0530,65710.01,Yes
2024-07-24T11:15:00+0530,2024-07-24T11:25:00+0530,65741.85,Yes
2024-07-24T11:20:00+0530,2024-07-24T11:30:00+0530,65745.19,Yes
2024-07-24T11:25:00+0530,2024-07-24T11:35:00+0530,65772.21,Yes
2024-07-24T11:30:00+0530,2024-07-24T11:40:00+0530,65814.01,Yes
2024-07-24T11:35:00+0530,2024-07-24T11:45:00+0530,65784.0,Yes
2024-07-24T11:40:00+0530,2024-07-24T11:50:00+0530,65862.19,Yes
